worker1, worker2, score, money, flask, gear, startflag, score
E,L,1.0,5.0,0.0,3.0,3.0,15
E,L,1.0,5.0,0.0,3.0,4.0,15
E,L,1.0,5.0,0.0,3.0,5.0,15
E,L,1.0,5.0,0.0,3.0,6.0,15
E,L,1.0,5.0,0.0,3.0,7.0,15
E,L,1.0,5.0,0.0,3.0,8.0,15
E,L,1.0,5.0,0.0,3.0,9.0,15
E,L,1.0,5.0,0.0,4.0,0.0,30
E,L,1.0,5.0,0.0,4.0,1.0,30
E,L,1.0,5.0,0.0,4.0,2.0,30
E,L,1.0,5.0,0.0,4.0,3.0,30
E,L,1.0,5.0,0.0,4.0,4.0,30
E,L,1.0,5.0,0.0,4.0,5.0,15
E,L,1.0,5.0,0.0,4.0,6.0,15
E,L,1.0,5.0,0.0,4.0,7.0,15
E,L,1.0,5.0,0.0,4.0,8.0,15
E,L,1.0,5.0,0.0,4.0,9.0,15
E,L,1.0,5.0,0.0,5.0,0.0,15
E,L,1.0,5.0,0.0,5.0,1.0,15
E,L,1.0,5.0,0.0,5.0,2.0,15
E,L,1.0,5.0,0.0,5.0,3.0,15
E,L,1.0,5.0,0.0,5.0,4.0,15
E,L,1.0,5.0,0.0,5.0,5.0,15
E,L,1.0,5.0,0.0,5.0,6.0,15
E,L,1.0,5.0,0.0,5.0,7.0,15
E,L,1.0,5.0,0.0,5.0,8.0,15
E,L,1.0,5.0,0.0,5.0,9.0,15
E,L,1.0,5.0,0.0,6.0,0.0,15
E,L,1.0,5.0,0.0,6.0,1.0,15
E,L,1.0,5.0,0.0,6.0,2.0,15
E,L,1.0,5.0,0.0,6.0,3.0,15
E,L,1.0,5.0,0.0,6.0,4.0,15
E,L,1.0,5.0,0.0,6.0,5.0,15
E,L,1.0,5.0,0.0,6.0,6.0,15
E,L,1.0,5.0,0.0,6.0,7.0,15
E,L,1.0,5.0,0.0,6.0,8.0,15
E,L,1.0,5.0,0.0,6.0,9.0,15
E,L,1.0,5.0,0.0,7.0,0.0,15
E,L,1.0,5.0,0.0,7.0,1.0,15
E,L,1.0,5.0,0.0,7.0,2.0,15
E,L,1.0,5.0,0.0,7.0,3.0,15
E,L,1.0,5.0,0.0,7.0,4.0,15
E,L,1.0,5.0,0.0,7.0,5.0,15
E,L,1.0,5.0,0.0,7.0,6.0,15
E,L,1.0,5.0,0.0,7.0,7.0,15
E,L,1.0,5.0,0.0,7.0,8.0,15
E,L,1.0,5.0,0.0,7.0,9.0,15
E,L,1.0,5.0,0.0,8.0,0.0,15
E,L,1.0,5.0,0.0,8.0,1.0,15
E,L,1.0,5.0,0.0,8.0,2.0,15
E,L,1.0,5.0,0.0,8.0,3.0,15
E,L,1.0,5.0,0.0,8.0,4.0,15
E,L,1.0,5.0,0.0,8.0,5.0,15
E,L,1.0,5.0,0.0,8.0,6.0,15
E,L,1.0,5.0,0.0,8.0,7.0,15
E,L,1.0,5.0,0.0,8.0,8.0,15
E,L,1.0,5.0,0.0,8.0,9.0,15
E,L,1.0,5.0,0.0,9.0,0.0,15
E,L,1.0,5.0,0.0,9.0,1.0,15
E,L,1.0,5.0,0.0,9.0,2.0,15
E,L,1.0,5.0,0.0,9.0,3.0,15
E,L,1.0,5.0,0.0,9.0,4.0,15
E,L,1.0,5.0,0.0,9.0,5.0,15
E,L,1.0,5.0,0.0,9.0,6.0,15
E,L,1.0,5.0,0.0,9.0,7.0,15
E,L,1.0,5.0,0.0,9.0,8.0,15
E,L,1.0,5.0,0.0,9.0,9.0,15
E,L,1.0,6.0,0.0,0.0,0.0,25
E,L,1.0,6.0,0.0,0.0,1.0,25
E,L,1.0,6.0,0.0,0.0,2.0,25
E,L,1.0,6.0,0.0,0.0,3.0,25
E,L,1.0,6.0,0.0,0.0,4.0,25
E,L,1.0,6.0,0.0,0.0,5.0,25
E,L,1.0,6.0,0.0,0.0,6.0,25
E,L,1.0,6.0,0.0,0.0,7.0,25
E,L,1.0,6.0,0.0,0.0,8.0,25
E,L,1.0,6.0,0.0,0.0,9.0,25
E,L,1.0,6.0,0.0,1.0,0.0,27
E,L,1.0,6.0,0.0,1.0,1.0,27
E,L,1.0,6.0,0.0,1.0,2.0,27
E,L,1.0,6.0,0.0,1.0,3.0,27
E,L,1.0,6.0,0.0,1.0,4.0,27
E,L,1.0,6.0,0.0,1.0,5.0,27
E,L,1.0,6.0,0.0,1.0,6.0,27
E,L,1.0,6.0,0.0,1.0,7.0,27
E,L,1.0,6.0,0.0,1.0,8.0,27
E,L,1.0,6.0,0.0,1.0,9.0,27
E,L,1.0,6.0,0.0,2.0,0.0,15
E,L,1.0,6.0,0.0,2.0,1.0,15
E,L,1.0,6.0,0.0,2.0,2.0,15
E,L,1.0,6.0,0.0,2.0,3.0,15
E,L,1.0,6.0,0.0,2.0,4.0,15
E,L,1.0,6.0,0.0,2.0,5.0,15
E,L,1.0,6.0,0.0,2.0,6.0,15
E,L,1.0,6.0,0.0,2.0,7.0,15
E,L,1.0,6.0,0.0,2.0,8.0,15
E,L,1.0,6.0,0.0,2.0,9.0,15
E,L,1.0,6.0,0.0,3.0,0.0,30
E,L,1.0,6.0,0.0,3.0,1.0,30
E,L,1.0,6.0,0.0,3.0,2.0,30
E,L,1.0,6.0,0.0,3.0,3.0,30
E,L,1.0,6.0,0.0,3.0,4.0,15
E,L,1.0,6.0,0.0,3.0,5.0,15
E,L,1.0,6.0,0.0,3.0,6.0,15
E,L,1.0,6.0,0.0,3.0,7.0,15
E,L,1.0,6.0,0.0,3.0,8.0,15
E,L,1.0,6.0,0.0,3.0,9.0,15
E,L,1.0,6.0,0.0,4.0,0.0,15
E,L,1.0,6.0,0.0,4.0,1.0,15
E,L,1.0,6.0,0.0,4.0,2.0,15
E,L,1.0,6.0,0.0,4.0,3.0,15
E,L,1.0,6.0,0.0,4.0,4.0,15
E,L,1.0,6.0,0.0,4.0,5.0,15
E,L,1.0,6.0,0.0,4.0,6.0,15
E,L,1.0,6.0,0.0,4.0,7.0,15
E,L,1.0,6.0,0.0,4.0,8.0,15
E,L,1.0,6.0,0.0,4.0,9.0,15
E,L,1.0,6.0,0.0,5.0,0.0,30
E,L,1.0,6.0,0.0,5.0,1.0,30
E,L,1.0,6.0,0.0,5.0,2.0,30
E,L,1.0,6.0,0.0,5.0,3.0,30
E,L,1.0,6.0,0.0,5.0,4.0,15
E,L,1.0,6.0,0.0,5.0,5.0,15
E,L,1.0,6.0,0.0,5.0,6.0,15
E,L,1.0,6.0,0.0,5.0,7.0,15
E,L,1.0,6.0,0.0,5.0,8.0,15
E,L,1.0,6.0,0.0,5.0,9.0,15
E,L,1.0,6.0,0.0,6.0,0.0,15
E,L,1.0,6.0,0.0,6.0,1.0,15
E,L,1.0,6.0,0.0,6.0,2.0,15
E,L,1.0,6.0,0.0,6.0,3.0,15
E,L,1.0,6.0,0.0,6.0,4.0,15
E,L,1.0,6.0,0.0,6.0,5.0,15
E,L,1.0,6.0,0.0,6.0,6.0,15
E,L,1.0,6.0,0.0,6.0,7.0,15
E,L,1.0,6.0,0.0,6.0,8.0,15
E,L,1.0,6.0,0.0,6.0,9.0,15
E,L,1.0,6.0,0.0,7.0,0.0,15
E,L,1.0,6.0,0.0,7.0,1.0,15
E,L,1.0,6.0,0.0,7.0,2.0,15
E,L,1.0,6.0,0.0,7.0,3.0,15
E,L,1.0,6.0,0.0,7.0,4.0,15
E,L,1.0,6.0,0.0,7.0,5.0,15
E,L,1.0,6.0,0.0,7.0,6.0,15
E,L,1.0,6.0,0.0,7.0,7.0,15
E,L,1.0,6.0,0.0,7.0,8.0,15
E,L,1.0,6.0,0.0,7.0,9.0,15
E,L,1.0,6.0,0.0,8.0,0.0,15
E,L,1.0,6.0,0.0,8.0,1.0,15
E,L,1.0,6.0,0.0,8.0,2.0,15
E,L,1.0,6.0,0.0,8.0,3.0,15
E,L,1.0,6.0,0.0,8.0,4.0,15
E,L,1.0,6.0,0.0,8.0,5.0,15
E,L,1.0,6.0,0.0,8.0,6.0,15
E,L,1.0,6.0,0.0,8.0,7.0,15
E,L,1.0,6.0,0.0,8.0,8.0,15
E,L,1.0,6.0,0.0,8.0,9.0,15
E,L,1.0,6.0,0.0,9.0,0.0,15
E,L,1.0,6.0,0.0,9.0,1.0,15
E,L,1.0,6.0,0.0,9.0,2.0,15
E,L,1.0,6.0,0.0,9.0,3.0,15
E,L,1.0,6.0,0.0,9.0,4.0,15
E,L,1.0,6.0,0.0,9.0,5.0,15
E,L,1.0,6.0,0.0,9.0,6.0,15
E,L,1.0,6.0,0.0,9.0,7.0,15
E,L,1.0,6.0,0.0,9.0,8.0,15
E,L,1.0,6.0,0.0,9.0,9.0,15
E,L,1.0,7.0,0.0,0.0,0.0,25
E,L,1.0,7.0,0.0,0.0,1.0,25
E,L,1.0,7.0,0.0,0.0,2.0,25
E,L,1.0,7.0,0.0,0.0,3.0,25
E,L,1.0,7.0,0.0,0.0,4.0,25
E,L,1.0,7.0,0.0,0.0,5.0,25
E,L,1.0,7.0,0.0,0.0,6.0,25
E,L,1.0,7.0,0.0,0.0,7.0,25
E,L,1.0,7.0,0.0,0.0,8.0,25
E,L,1.0,7.0,0.0,0.0,9.0,25
E,L,1.0,7.0,0.0,1.0,0.0,27
E,L,1.0,7.0,0.0,1.0,1.0,27
E,L,1.0,7.0,0.0,1.0,2.0,27
E,L,1.0,7.0,0.0,1.0,3.0,27
E,L,1.0,7.0,0.0,1.0,4.0,27
E,L,1.0,7.0,0.0,1.0,5.0,27
E,L,1.0,7.0,0.0,1.0,6.0,27
E,L,1.0,7.0,0.0,1.0,7.0,27
E,L,1.0,7.0,0.0,1.0,8.0,27
E,L,1.0,7.0,0.0,1.0,9.0,27
E,L,1.0,7.0,0.0,2.0,0.0,25
E,L,1.0,7.0,0.0,2.0,1.0,25
E,L,1.0,7.0,0.0,2.0,2.0,25
E,L,1.0,7.0,0.0,2.0,3.0,25
E,L,1.0,7.0,0.0,2.0,4.0,25
E,L,1.0,7.0,0.0,2.0,5.0,25
E,L,1.0,7.0,0.0,2.0,6.0,25
E,L,1.0,7.0,0.0,2.0,7.0,25
E,L,1.0,7.0,0.0,2.0,8.0,25
E,L,1.0,7.0,0.0,2.0,9.0,25
E,L,1.0,7.0,0.0,3.0,0.0,30
E,L,1.0,7.0,0.0,3.0,1.0,15
E,L,1.0,7.0,0.0,3.0,2.0,15
E,L,1.0,7.0,0.0,3.0,3.0,15
E,L,1.0,7.0,0.0,3.0,4.0,15
E,L,1.0,7.0,0.0,3.0,5.0,15
E,L,1.0,7.0,0.0,3.0,6.0,15
E,L,1.0,7.0,0.0,3.0,7.0,15
E,L,1.0,7.0,0.0,3.0,8.0,15
E,L,1.0,7.0,0.0,3.0,9.0,15
E,L,1.0,7.0,0.0,4.0,0.0,15
E,L,1.0,7.0,0.0,4.0,1.0,15
E,L,1.0,7.0,0.0,4.0,2.0,15
E,L,1.0,7.0,0.0,4.0,3.0,15
E,L,1.0,7.0,0.0,4.0,4.0,15
E,L,1.0,7.0,0.0,4.0,5.0,15
E,L,1.0,7.0,0.0,4.0,6.0,15
E,L,1.0,7.0,0.0,4.0,7.0,15
E,L,1.0,7.0,0.0,4.0,8.0,15
E,L,1.0,7.0,0.0,4.0,9.0,15
E,L,1.0,7.0,0.0,5.0,0.0,30
E,L,1.0,7.0,0.0,5.0,1.0,30
E,L,1.0,7.0,0.0,5.0,2.0,30
E,L,1.0,7.0,0.0,5.0,3.0,30
E,L,1.0,7.0,0.0,5.0,4.0,30
E,L,1.0,7.0,0.0,5.0,5.0,30
E,L,1.0,7.0,0.0,5.0,6.0,30
E,L,1.0,7.0,0.0,5.0,7.0,30
E,L,1.0,7.0,0.0,5.0,8.0,30
E,L,1.0,7.0,0.0,5.0,9.0,30
E,L,1.0,7.0,0.0,6.0,0.0,30
E,L,1.0,7.0,0.0,6.0,1.0,30
E,L,1.0,7.0,0.0,6.0,2.0,30
E,L,1.0,7.0,0.0,6.0,3.0,15
E,L,1.0,7.0,0.0,6.0,4.0,15
E,L,1.0,7.0,0.0,6.0,5.0,15
E,L,1.0,7.0,0.0,6.0,6.0,15
E,L,1.0,7.0,0.0,6.0,7.0,15
E,L,1.0,7.0,0.0,6.0,8.0,15
E,L,1.0,7.0,0.0,6.0,9.0,15
E,L,1.0,7.0,0.0,7.0,0.0,15
E,L,1.0,7.0,0.0,7.0,1.0,15
E,L,1.0,7.0,0.0,7.0,2.0,15
E,L,1.0,7.0,0.0,7.0,3.0,15
E,L,1.0,7.0,0.0,7.0,4.0,15
E,L,1.0,7.0,0.0,7.0,5.0,15
E,L,1.0,7.0,0.0,7.0,6.0,15
E,L,1.0,7.0,0.0,7.0,7.0,15
E,L,1.0,7.0,0.0,7.0,8.0,15
E,L,1.0,7.0,0.0,7.0,9.0,15
E,L,1.0,7.0,0.0,8.0,0.0,15
E,L,1.0,7.0,0.0,8.0,1.0,15
E,L,1.0,7.0,0.0,8.0,2.0,15
E,L,1.0,7.0,0.0,8.0,3.0,15
E,L,1.0,7.0,0.0,8.0,4.0,15
E,L,1.0,7.0,0.0,8.0,5.0,15
E,L,1.0,7.0,0.0,8.0,6.0,15
E,L,1.0,7.0,0.0,8.0,7.0,15
E,L,1.0,7.0,0.0,8.0,8.0,15
E,L,1.0,7.0,0.0,8.0,9.0,15
E,L,1.0,7.0,0.0,9.0,0.0,15
E,L,1.0,7.0,0.0,9.0,1.0,15
E,L,1.0,7.0,0.0,9.0,2.0,15
E,L,1.0,7.0,0.0,9.0,3.0,15
E,L,1.0,7.0,0.0,9.0,4.0,15
E,L,1.0,7.0,0.0,9.0,5.0,15
E,L,1.0,7.0,0.0,9.0,6.0,15
E,L,1.0,7.0,0.0,9.0,7.0,15
E,L,1.0,7.0,0.0,9.0,8.0,15
E,L,1.0,7.0,0.0,9.0,9.0,15
E,L,1.0,8.0,0.0,0.0,0.0,25
E,L,1.0,8.0,0.0,0.0,1.0,25
E,L,1.0,8.0,0.0,0.0,2.0,25
E,L,1.0,8.0,0.0,0.0,3.0,25
E,L,1.0,8.0,0.0,0.0,4.0,25
E,L,1.0,8.0,0.0,0.0,5.0,25
E,L,1.0,8.0,0.0,0.0,6.0,25
E,L,1.0,8.0,0.0,0.0,7.0,25
E,L,1.0,8.0,0.0,0.0,8.0,25
E,L,1.0,8.0,0.0,0.0,9.0,25
E,L,1.0,8.0,0.0,1.0,0.0,27
E,L,1.0,8.0,0.0,1.0,1.0,27
E,L,1.0,8.0,0.0,1.0,2.0,27
E,L,1.0,8.0,0.0,1.0,3.0,27
E,L,1.0,8.0,0.0,1.0,4.0,27
E,L,1.0,8.0,0.0,1.0,5.0,27
E,L,1.0,8.0,0.0,1.0,6.0,27
E,L,1.0,8.0,0.0,1.0,7.0,27
E,L,1.0,8.0,0.0,1.0,8.0,27
E,L,1.0,8.0,0.0,1.0,9.0,27
E,L,1.0,8.0,0.0,2.0,0.0,25
E,L,1.0,8.0,0.0,2.0,1.0,25
E,L,1.0,8.0,0.0,2.0,2.0,25
E,L,1.0,8.0,0.0,2.0,3.0,25
E,L,1.0,8.0,0.0,2.0,4.0,25
E,L,1.0,8.0,0.0,2.0,5.0,25
E,L,1.0,8.0,0.0,2.0,6.0,25
E,L,1.0,8.0,0.0,2.0,7.0,25
E,L,1.0,8.0,0.0,2.0,8.0,25
E,L,1.0,8.0,0.0,2.0,9.0,25
E,L,1.0,8.0,0.0,3.0,0.0,15
E,L,1.0,8.0,0.0,3.0,1.0,15
E,L,1.0,8.0,0.0,3.0,2.0,15
E,L,1.0,8.0,0.0,3.0,3.0,15
E,L,1.0,8.0,0.0,3.0,4.0,15
E,L,1.0,8.0,0.0,3.0,5.0,15
E,L,1.0,8.0,0.0,3.0,6.0,15
E,L,1.0,8.0,0.0,3.0,7.0,15
E,L,1.0,8.0,0.0,3.0,8.0,15
E,L,1.0,8.0,0.0,3.0,9.0,15
E,L,1.0,8.0,0.0,4.0,0.0,30
E,L,1.0,8.0,0.0,4.0,1.0,30
E,L,1.0,8.0,0.0,4.0,2.0,30
E,L,1.0,8.0,0.0,4.0,3.0,30
E,L,1.0,8.0,0.0,4.0,4.0,30
E,L,1.0,8.0,0.0,4.0,5.0,15
E,L,1.0,8.0,0.0,4.0,6.0,15
E,L,1.0,8.0,0.0,4.0,7.0,15
E,L,1.0,8.0,0.0,4.0,8.0,15
E,L,1.0,8.0,0.0,4.0,9.0,15
E,L,1.0,8.0,0.0,5.0,0.0,15
E,L,1.0,8.0,0.0,5.0,1.0,15
E,L,1.0,8.0,0.0,5.0,2.0,15
E,L,1.0,8.0,0.0,5.0,3.0,15
E,L,1.0,8.0,0.0,5.0,4.0,15
E,L,1.0,8.0,0.0,5.0,5.0,15
E,L,1.0,8.0,0.0,5.0,6.0,15
E,L,1.0,8.0,0.0,5.0,7.0,15
E,L,1.0,8.0,0.0,5.0,8.0,15
E,L,1.0,8.0,0.0,5.0,9.0,15
E,L,1.0,8.0,0.0,6.0,0.0,15
E,L,1.0,8.0,0.0,6.0,1.0,15
E,L,1.0,8.0,0.0,6.0,2.0,15
E,L,1.0,8.0,0.0,6.0,3.0,30
E,L,1.0,8.0,0.0,6.0,4.0,30
E,L,1.0,8.0,0.0,6.0,5.0,30
E,L,1.0,8.0,0.0,6.0,6.0,30
E,L,1.0,8.0,0.0,6.0,7.0,30
E,L,1.0,8.0,0.0,6.0,8.0,30
E,L,1.0,8.0,0.0,6.0,9.0,30
E,L,1.0,8.0,0.0,7.0,0.0,30
E,L,1.0,8.0,0.0,7.0,1.0,30
E,L,1.0,8.0,0.0,7.0,2.0,15
E,L,1.0,8.0,0.0,7.0,3.0,15
E,L,1.0,8.0,0.0,7.0,4.0,15
E,L,1.0,8.0,0.0,7.0,5.0,15
E,L,1.0,8.0,0.0,7.0,6.0,15
E,L,1.0,8.0,0.0,7.0,7.0,15
E,L,1.0,8.0,0.0,7.0,8.0,15
E,L,1.0,8.0,0.0,7.0,9.0,15
E,L,1.0,8.0,0.0,8.0,0.0,15
E,L,1.0,8.0,0.0,8.0,1.0,15
E,L,1.0,8.0,0.0,8.0,2.0,15
E,L,1.0,8.0,0.0,8.0,3.0,15
E,L,1.0,8.0,0.0,8.0,4.0,15
E,L,1.0,8.0,0.0,8.0,5.0,15
E,L,1.0,8.0,0.0,8.0,6.0,15
E,L,1.0,8.0,0.0,8.0,7.0,15
E,L,1.0,8.0,0.0,8.0,8.0,15
E,L,1.0,8.0,0.0,8.0,9.0,15
E,L,1.0,8.0,0.0,9.0,0.0,15
E,L,1.0,8.0,0.0,9.0,1.0,15
E,L,1.0,8.0,0.0,9.0,2.0,15
E,L,1.0,8.0,0.0,9.0,3.0,15
E,L,1.0,8.0,0.0,9.0,4.0,15
E,L,1.0,8.0,0.0,9.0,5.0,15
E,L,1.0,8.0,0.0,9.0,6.0,15
E,L,1.0,8.0,0.0,9.0,7.0,15
E,L,1.0,8.0,0.0,9.0,8.0,15
E,L,1.0,8.0,0.0,9.0,9.0,15
E,L,1.0,9.0,0.0,0.0,0.0,25
E,L,1.0,9.0,0.0,0.0,1.0,25
E,L,1.0,9.0,0.0,0.0,2.0,25
E,L,1.0,9.0,0.0,0.0,3.0,25
E,L,1.0,9.0,0.0,0.0,4.0,25
E,L,1.0,9.0,0.0,0.0,5.0,25
E,L,1.0,9.0,0.0,0.0,6.0,25
E,L,1.0,9.0,0.0,0.0,7.0,25
E,L,1.0,9.0,0.0,0.0,8.0,25
E,L,1.0,9.0,0.0,0.0,9.0,25
E,L,1.0,9.0,0.0,1.0,0.0,27
E,L,1.0,9.0,0.0,1.0,1.0,27
E,L,1.0,9.0,0.0,1.0,2.0,27
E,L,1.0,9.0,0.0,1.0,3.0,27
E,L,1.0,9.0,0.0,1.0,4.0,27
E,L,1.0,9.0,0.0,1.0,5.0,27
E,L,1.0,9.0,0.0,1.0,6.0,27
E,L,1.0,9.0,0.0,1.0,7.0,27
E,L,1.0,9.0,0.0,1.0,8.0,27
E,L,1.0,9.0,0.0,1.0,9.0,27
E,L,1.0,9.0,0.0,2.0,0.0,25
E,L,1.0,9.0,0.0,2.0,1.0,25
E,L,1.0,9.0,0.0,2.0,2.0,25
E,L,1.0,9.0,0.0,2.0,3.0,25
E,L,1.0,9.0,0.0,2.0,4.0,25
E,L,1.0,9.0,0.0,2.0,5.0,25
E,L,1.0,9.0,0.0,2.0,6.0,25
E,L,1.0,9.0,0.0,2.0,7.0,25
E,L,1.0,9.0,0.0,2.0,8.0,25
E,L,1.0,9.0,0.0,2.0,9.0,25
E,L,1.0,9.0,0.0,3.0,0.0,15
E,L,1.0,9.0,0.0,3.0,1.0,15
E,L,1.0,9.0,0.0,3.0,2.0,15
E,L,1.0,9.0,0.0,3.0,3.0,15
E,L,1.0,9.0,0.0,3.0,4.0,15
E,L,1.0,9.0,0.0,3.0,5.0,15
E,L,1.0,9.0,0.0,3.0,6.0,15
E,L,1.0,9.0,0.0,3.0,7.0,15
E,L,1.0,9.0,0.0,3.0,8.0,15
E,L,1.0,9.0,0.0,3.0,9.0,15
E,L,1.0,9.0,0.0,4.0,0.0,15
E,L,1.0,9.0,0.0,4.0,1.0,15
E,L,1.0,9.0,0.0,4.0,2.0,15
E,L,1.0,9.0,0.0,4.0,3.0,15
E,L,1.0,9.0,0.0,4.0,4.0,15
E,L,1.0,9.0,0.0,4.0,5.0,15
E,L,1.0,9.0,0.0,4.0,6.0,15
E,L,1.0,9.0,0.0,4.0,7.0,15
E,L,1.0,9.0,0.0,4.0,8.0,15
E,L,1.0,9.0,0.0,4.0,9.0,15
E,L,1.0,9.0,0.0,5.0,0.0,15
E,L,1.0,9.0,0.0,5.0,1.0,15
E,L,1.0,9.0,0.0,5.0,2.0,15
E,L,1.0,9.0,0.0,5.0,3.0,15
E,L,1.0,9.0,0.0,5.0,4.0,15
E,L,1.0,9.0,0.0,5.0,5.0,15
E,L,1.0,9.0,0.0,5.0,6.0,15
E,L,1.0,9.0,0.0,5.0,7.0,15
E,L,1.0,9.0,0.0,5.0,8.0,15
E,L,1.0,9.0,0.0,5.0,9.0,15
E,L,1.0,9.0,0.0,6.0,0.0,15
E,L,1.0,9.0,0.0,6.0,1.0,15
E,L,1.0,9.0,0.0,6.0,2.0,15
E,L,1.0,9.0,0.0,6.0,3.0,15
E,L,1.0,9.0,0.0,6.0,4.0,15
E,L,1.0,9.0,0.0,6.0,5.0,15
E,L,1.0,9.0,0.0,6.0,6.0,15
E,L,1.0,9.0,0.0,6.0,7.0,15
E,L,1.0,9.0,0.0,6.0,8.0,15
E,L,1.0,9.0,0.0,6.0,9.0,15
E,L,1.0,9.0,0.0,7.0,0.0,15
E,L,1.0,9.0,0.0,7.0,1.0,15
E,L,1.0,9.0,0.0,7.0,2.0,15
E,L,1.0,9.0,0.0,7.0,3.0,15
E,L,1.0,9.0,0.0,7.0,4.0,15
E,L,1.0,9.0,0.0,7.0,5.0,15
E,L,1.0,9.0,0.0,7.0,6.0,15
E,L,1.0,9.0,0.0,7.0,7.0,15
E,L,1.0,9.0,0.0,7.0,8.0,15
E,L,1.0,9.0,0.0,7.0,9.0,15
E,L,1.0,9.0,0.0,8.0,0.0,15
E,L,1.0,9.0,0.0,8.0,1.0,15
E,L,1.0,9.0,0.0,8.0,2.0,15
E,L,1.0,9.0,0.0,8.0,3.0,15
E,L,1.0,9.0,0.0,8.0,4.0,15
E,L,1.0,9.0,0.0,8.0,5.0,15
E,L,1.0,9.0,0.0,8.0,6.0,15
E,L,1.0,9.0,0.0,8.0,7.0,15
E,L,1.0,9.0,0.0,8.0,8.0,15
E,L,1.0,9.0,0.0,8.0,9.0,15
E,L,1.0,9.0,0.0,9.0,0.0,15
E,L,1.0,9.0,0.0,9.0,1.0,15
E,L,1.0,9.0,0.0,9.0,2.0,15
E,L,1.0,9.0,0.0,9.0,3.0,15
E,L,1.0,9.0,0.0,9.0,4.0,15
E,L,1.0,9.0,0.0,9.0,5.0,15
E,L,1.0,9.0,0.0,9.0,6.0,15
E,L,1.0,9.0,0.0,9.0,7.0,15
E,L,1.0,9.0,0.0,9.0,8.0,15
E,L,1.0,9.0,0.0,9.0,9.0,15
E,L,2.0,0.0,0.0,0.0,0.0,92
E,L,2.0,0.0,0.0,0.0,1.0,110
E,L,2.0,0.0,0.0,0.0,2.0,110
E,L,2.0,0.0,0.0,0.0,3.0,110
E,L,2.0,0.0,0.0,0.0,4.0,110
E,L,2.0,0.0,0.0,0.0,5.0,110
E,L,2.0,0.0,0.0,0.0,6.0,110
E,L,2.0,0.0,0.0,0.0,7.0,106
E,L,2.0,0.0,0.0,0.0,8.0,106
E,L,2.0,0.0,0.0,0.0,9.0,106
E,L,2.0,0.0,0.0,1.0,0.0,126
E,L,2.0,0.0,0.0,1.0,1.0,130
E,L,2.0,0.0,0.0,1.0,2.0,130
E,L,2.0,0.0,0.0,1.0,3.0,130
E,L,2.0,0.0,0.0,1.0,4.0,130
E,L,2.0,0.0,0.0,1.0,5.0,130
E,L,2.0,0.0,0.0,1.0,6.0,142
E,L,2.0,0.0,0.0,1.0,7.0,136
E,L,2.0,0.0,0.0,1.0,8.0,126
E,L,2.0,0.0,0.0,1.0,9.0,124
E,L,2.0,0.0,0.0,2.0,0.0,94
E,L,2.0,0.0,0.0,2.0,1.0,114
E,L,2.0,0.0,0.0,2.0,2.0,114
E,L,2.0,0.0,0.0,2.0,3.0,108
E,L,2.0,0.0,0.0,2.0,4.0,108
E,L,2.0,0.0,0.0,2.0,5.0,108
E,L,2.0,0.0,0.0,2.0,6.0,108
E,L,2.0,0.0,0.0,2.0,7.0,108
E,L,2.0,0.0,0.0,2.0,8.0,108
E,L,2.0,0.0,0.0,2.0,9.0,120
E,L,2.0,0.0,0.0,3.0,0.0,35
E,L,2.0,0.0,0.0,3.0,1.0,77
E,L,2.0,0.0,0.0,3.0,2.0,77
E,L,2.0,0.0,0.0,3.0,3.0,77
E,L,2.0,0.0,0.0,3.0,4.0,77
E,L,2.0,0.0,0.0,3.0,5.0,77
E,L,2.0,0.0,0.0,3.0,6.0,77
E,L,2.0,0.0,0.0,3.0,7.0,102
E,L,2.0,0.0,0.0,3.0,8.0,102
E,L,2.0,0.0,0.0,3.0,9.0,102
E,L,2.0,0.0,0.0,4.0,0.0,35
E,L,2.0,0.0,0.0,4.0,1.0,98
E,L,2.0,0.0,0.0,4.0,2.0,98
E,L,2.0,0.0,0.0,4.0,3.0,98
E,L,2.0,0.0,0.0,4.0,4.0,98
E,L,2.0,0.0,0.0,4.0,5.0,96
E,L,2.0,0.0,0.0,4.0,6.0,88
E,L,2.0,0.0,0.0,4.0,7.0,98
E,L,2.0,0.0,0.0,4.0,8.0,98
E,L,2.0,0.0,0.0,4.0,9.0,110
E,L,2.0,0.0,0.0,5.0,0.0,35
E,L,2.0,0.0,0.0,5.0,1.0,98
E,L,2.0,0.0,0.0,5.0,2.0,98
E,L,2.0,0.0,0.0,5.0,3.0,98
E,L,2.0,0.0,0.0,5.0,4.0,98
E,L,2.0,0.0,0.0,5.0,5.0,98
E,L,2.0,0.0,0.0,5.0,6.0,88
E,L,2.0,0.0,0.0,5.0,7.0,98
E,L,2.0,0.0,0.0,5.0,8.0,98
E,L,2.0,0.0,0.0,5.0,9.0,98
E,L,2.0,0.0,0.0,6.0,0.0,35
E,L,2.0,0.0,0.0,6.0,1.0,114
E,L,2.0,0.0,0.0,6.0,2.0,114
E,L,2.0,0.0,0.0,6.0,3.0,90
E,L,2.0,0.0,0.0,6.0,4.0,90
E,L,2.0,0.0,0.0,6.0,5.0,90
E,L,2.0,0.0,0.0,6.0,6.0,94
E,L,2.0,0.0,0.0,6.0,7.0,90
E,L,2.0,0.0,0.0,6.0,8.0,90
E,L,2.0,0.0,0.0,6.0,9.0,90
